step,sim_time_sec,scenario_id,system_type,run_id,random_seed,wci,threshold,decision_condition,workload_intensity_cw,resource_allocation_cores,decision,action,prev_cores,prev_batch_size,prev_cpu_util_pct,prev_vr,updated_cores,updated_batch_size,overhead_cost_sec,trigger_reason
74,80.71,S3,SAMCS,7,1007,0.794,0.65,WCI (0.7940) >= 0.65,1,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,23.85,0.2527528750551795,12,32,1.25,High complexity: WCI=0.79 >= 0.65
78,86.02,S3,SAMCS,7,1007,0.7547,0.65,WCI (0.7547) >= 0.65,0.895301082818218,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,15.29,0.2929413050872258,14,32,1.25,High complexity: WCI=0.75 >= 0.65
0,0,S3,SAMCS,8,1008,0.1982,0.3,WCI (0.1982) <= 0.3 AND CPU (11.0%) <= 35.0%,0.19095899054415444,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,11.01,0.2143434849020748,2,32,0.6,Low workload pressure (WCI=0.20 <= 0.3) and CPU underutilization (11.0% <= 35.0%)
58,59.47,S3,SAMCS,8,1008,0.7806,0.65,WCI (0.7806) >= 0.65 AND CPU (84.0%) >= 82.0%,0.8740445210133048,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,84.02,0.42599906201586357,4,32,1.25,High complexity (WCI=0.78 >= 0.65) and CPU saturation (84.0% >= 82.0%)
62,64.78,S3,SAMCS,8,1008,0.745,0.65,WCI (0.7450) >= 0.65,0.8677912054242914,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,51.53,0.3111578014365062,6,32,1.25,High complexity: WCI=0.74 >= 0.65
66,70.09,S3,SAMCS,8,1008,0.7807,0.65,WCI (0.7807) >= 0.65,1,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,32.19,0.19845216254501274,8,32,1.25,High complexity: WCI=0.78 >= 0.65
70,75.4,S3,SAMCS,8,1008,0.7304,0.65,WCI (0.7304) >= 0.65,0.861508176485642,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,23.3,0.22311157079044602,10,32,1.25,High complexity: WCI=0.73 >= 0.65
74,80.71,S3,SAMCS,8,1008,0.744,0.65,WCI (0.7440) >= 0.65,0.8883333547376471,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,16.84,0.1866487628291384,12,32,1.25,High complexity: WCI=0.74 >= 0.65
78,86.02,S3,SAMCS,8,1008,0.7404,0.65,WCI (0.7404) >= 0.65,0.9145894373294576,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,15.03,0.1743884364976927,14,32,1.25,High complexity: WCI=0.74 >= 0.65
0,0,S3,SAMCS,9,1009,0.2003,0.3,WCI (0.2003) <= 0.3 AND CPU (15.6%) <= 35.0%,0.20560312431884248,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,15.64,0.18646279264491417,2,32,0.6,Low workload pressure (WCI=0.20 <= 0.3) and CPU underutilization (15.6% <= 35.0%)
58,59.47,S3,SAMCS,9,1009,0.7603,0.65,WCI (0.7603) >= 0.65 AND CPU (83.0%) >= 82.0%,0.8252584965468005,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,82.95,0.3838588623529156,4,32,1.25,High complexity (WCI=0.76 >= 0.65) and CPU saturation (83.0% >= 82.0%)
62,64.78,S3,SAMCS,9,1009,0.7726,0.65,WCI (0.7726) >= 0.65,0.9100109232082352,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,52.4,0.28493418777485413,6,32,1.25,High complexity: WCI=0.77 >= 0.65
66,70.09,S3,SAMCS,9,1009,0.7625,0.65,WCI (0.7625) >= 0.65,0.8985766667842031,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,33.02,0.2934613373224938,8,32,1.25,High complexity: WCI=0.76 >= 0.65
70,75.4,S3,SAMCS,9,1009,0.7098,0.65,WCI (0.7098) >= 0.65,0.8518266205363227,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,24.01,0.17615565786825035,10,32,1.25,High complexity: WCI=0.71 >= 0.65
74,80.71,S3,SAMCS,9,1009,0.7409,0.65,WCI (0.7409) >= 0.65,0.8792859841747359,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,20.78,0.2452521639443712,12,32,1.25,High complexity: WCI=0.74 >= 0.65
78,86.02,S3,SAMCS,9,1009,0.7552,0.65,WCI (0.7552) >= 0.65,0.8956408760237338,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,13.78,0.2322184989817918,14,32,1.25,High complexity: WCI=0.76 >= 0.65
0,0,S3,SAMCS,10,1010,0.2049,0.3,WCI (0.2049) <= 0.3 AND CPU (13.7%) <= 35.0%,0.20961072846844425,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,13.69,0.2191509537250339,2,32,0.6,Low workload pressure (WCI=0.20 <= 0.3) and CPU underutilization (13.7% <= 35.0%)
58,59.47,S3,SAMCS,10,1010,0.7579,0.65,WCI (0.7579) >= 0.65 AND CPU (86.5%) >= 82.0%,0.8385634568886953,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,86.53,0.3927925498746091,4,32,1.25,High complexity (WCI=0.76 >= 0.65) and CPU saturation (86.5% >= 82.0%)
62,64.78,S3,SAMCS,10,1010,0.8033,0.65,WCI (0.8033) >= 0.65,1,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,49.16,0.3203062247121679,6,32,1.25,High complexity: WCI=0.80 >= 0.65
66,70.09,S3,SAMCS,10,1010,0.7772,0.65,WCI (0.7772) >= 0.65,0.9235453889014115,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,38.96,0.2939032907009109,8,32,1.25,High complexity: WCI=0.78 >= 0.65
70,75.4,S3,SAMCS,10,1010,0.7386,0.65,WCI (0.7386) >= 0.65,0.8817551309425521,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,20.37,0.23882707401243045,10,32,1.25,High complexity: WCI=0.74 >= 0.65
74,80.71,S3,SAMCS,10,1010,0.7954,0.65,WCI (0.7954) >= 0.65,1,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,15.5,0.2152762792796324,12,32,1.25,High complexity: WCI=0.80 >= 0.65
78,86.02,S3,SAMCS,10,1010,0.7538,0.65,WCI (0.7538) >= 0.65,0.9319357228462614,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,17.31,0.17347745140276843,14,32,1.25,High complexity: WCI=0.75 >= 0.65
1,1.01,S3,SAMCS,11,1011,0.2092,0.3,WCI (0.2092) <= 0.3 AND CPU (18.5%) <= 35.0%,0.21254541126608567,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,18.47,0.20423909188603168,2,32,0.6,Low workload pressure (WCI=0.21 <= 0.3) and CPU underutilization (18.5% <= 35.0%)
58,59.47,S3,SAMCS,11,1011,0.7928,0.65,WCI (0.7928) >= 0.65,0.8878800813995865,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,76.89,0.5020813376753711,4,32,1.25,High complexity: WCI=0.79 >= 0.65
62,64.78,S3,SAMCS,11,1011,0.7297,0.65,WCI (0.7297) >= 0.65,0.8540239644989249,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,50.39,0.21203683326310963,6,32,1.25,High complexity: WCI=0.73 >= 0.65
66,70.09,S3,SAMCS,11,1011,0.7442,0.65,WCI (0.7442) >= 0.65,0.8997354379055135,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,22.42,0.24301549039585468,8,32,1.25,High complexity: WCI=0.74 >= 0.65
70,75.4,S3,SAMCS,11,1011,0.7834,0.65,WCI (0.7834) >= 0.65,1,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,22.83,0.16637083865568236,10,32,1.25,High complexity: WCI=0.78 >= 0.65
74,80.71,S3,SAMCS,11,1011,0.7549,0.65,WCI (0.7549) >= 0.65,0.9121227680058416,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,23.98,0.23728144263598275,12,32,1.25,High complexity: WCI=0.75 >= 0.65
78,86.02,S3,SAMCS,11,1011,0.7269,0.65,WCI (0.7269) >= 0.65,0.8660663077471578,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,15.67,0.22590649998628282,14,32,1.25,High complexity: WCI=0.73 >= 0.65
0,0,S3,SAMCS,12,1012,0.2248,0.3,WCI (0.2248) <= 0.3 AND CPU (12.7%) <= 35.0%,0.2239100501046512,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,12.66,0.22601207190858943,2,32,0.6,Low workload pressure (WCI=0.22 <= 0.3) and CPU underutilization (12.7% <= 35.0%)
58,59.47,S3,SAMCS,12,1012,0.7989,0.65,WCI (0.7989) >= 0.65,0.8893653200180822,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,79.35,0.44446365611782657,4,32,1.25,High complexity: WCI=0.80 >= 0.65
62,64.78,S3,SAMCS,12,1012,0.7321,0.65,WCI (0.7321) >= 0.65,0.8526043106606869,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,50.4,0.30907263237314164,6,32,1.25,High complexity: WCI=0.73 >= 0.65
66,70.09,S3,SAMCS,12,1012,0.7798,0.65,WCI (0.7798) >= 0.65,0.904660273739972,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,29.74,0.3293839830826603,8,32,1.25,High complexity: WCI=0.78 >= 0.65
70,75.4,S3,SAMCS,12,1012,0.7324,0.65,WCI (0.7324) >= 0.65,0.8638715003587805,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,25.49,0.2531626912485871,10,32,1.25,High complexity: WCI=0.73 >= 0.65
74,80.71,S3,SAMCS,12,1012,0.7541,0.65,WCI (0.7541) >= 0.65,0.9096211817439678,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,20.99,0.2139206626198587,12,32,1.25,High complexity: WCI=0.75 >= 0.65
78,86.02,S3,SAMCS,12,1012,0.7178,0.65,WCI (0.7178) >= 0.65,0.8756694114002151,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,13.14,0.14466320178321626,14,32,1.25,High complexity: WCI=0.72 >= 0.65
0,0,S3,SAMCS,13,1013,0.2056,0.3,WCI (0.2056) <= 0.3 AND CPU (13.5%) <= 35.0%,0.2022701985824188,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,13.49,0.16696891617598356,2,32,0.6,Low workload pressure (WCI=0.21 <= 0.3) and CPU underutilization (13.5% <= 35.0%)
58,59.47,S3,SAMCS,13,1013,0.8055,0.65,WCI (0.8055) >= 0.65 AND CPU (82.4%) >= 82.0%,0.9217173014731582,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,82.37,0.460690511413856,4,32,1.25,High complexity (WCI=0.81 >= 0.65) and CPU saturation (82.4% >= 82.0%)
62,64.78,S3,SAMCS,13,1013,0.748,0.65,WCI (0.7480) >= 0.65,0.8808942681647659,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,50.75,0.2930194062566178,6,32,1.25,High complexity: WCI=0.75 >= 0.65
66,70.09,S3,SAMCS,13,1013,0.7468,0.65,WCI (0.7468) >= 0.65,0.8669977622467836,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,32.31,0.24152059209311613,8,32,1.25,High complexity: WCI=0.75 >= 0.65
70,75.4,S3,SAMCS,13,1013,0.7754,0.65,WCI (0.7754) >= 0.65,1,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,22.49,0.20307592599900554,10,32,1.25,High complexity: WCI=0.78 >= 0.65
74,80.71,S3,SAMCS,13,1013,0.7518,0.65,WCI (0.7518) >= 0.65,0.9055726285522625,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,16.63,0.1950601549867684,12,32,1.25,High complexity: WCI=0.75 >= 0.65
78,86.02,S3,SAMCS,13,1013,0.727,0.65,WCI (0.7270) >= 0.65,0.8696390259535963,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,11.84,0.22385843045258547,14,32,1.25,High complexity: WCI=0.73 >= 0.65
0,0,S3,SAMCS,14,1014,0.2136,0.3,WCI (0.2136) <= 0.3 AND CPU (12.0%) <= 35.0%,0.2385675048224007,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,12.01,0.17524405262376544,2,32,0.6,Low workload pressure (WCI=0.21 <= 0.3) and CPU underutilization (12.0% <= 35.0%)
58,59.47,S3,SAMCS,14,1014,0.7932,0.65,WCI (0.7932) >= 0.65 AND CPU (82.8%) >= 82.0%,0.8884865852865136,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,82.79,0.4574703238970634,4,32,1.25,High complexity (WCI=0.79 >= 0.65) and CPU saturation (82.8% >= 82.0%)
62,64.78,S3,SAMCS,14,1014,0.7622,0.65,WCI (0.7622) >= 0.65,0.8731576753872015,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,48.84,0.2947936054089391,6,32,1.25,High complexity: WCI=0.76 >= 0.65
66,70.09,S3,SAMCS,14,1014,0.7135,0.65,WCI (0.7135) >= 0.65,0.8395198367467273,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,30.48,0.2634618081335328,8,32,1.25,High complexity: WCI=0.71 >= 0.65
70,75.4,S3,SAMCS,14,1014,0.7318,0.65,WCI (0.7318) >= 0.65,0.8457188083305082,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,24.7,0.26049776037746575,10,32,1.25,High complexity: WCI=0.73 >= 0.65
74,80.71,S3,SAMCS,14,1014,0.7482,0.65,WCI (0.7482) >= 0.65,0.8982660741284783,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,24.49,0.23357767712595617,12,32,1.25,High complexity: WCI=0.75 >= 0.65
78,86.02,S3,SAMCS,14,1014,0.743,0.65,WCI (0.7430) >= 0.65,0.9271293666590437,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,17.1,0.13155570168499417,14,32,1.25,High complexity: WCI=0.74 >= 0.65
0,0,S3,SAMCS,15,1015,0.1991,0.3,WCI (0.1991) <= 0.3 AND CPU (17.0%) <= 35.0%,0.19419095726521013,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,17.02,0.18537188264085774,2,32,0.6,Low workload pressure (WCI=0.20 <= 0.3) and CPU underutilization (17.0% <= 35.0%)
58,59.47,S3,SAMCS,15,1015,0.7974,0.65,WCI (0.7974) >= 0.65 AND CPU (83.4%) >= 82.0%,0.9177671214077006,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,83.41,0.43150925763261067,4,32,1.25,High complexity (WCI=0.80 >= 0.65) and CPU saturation (83.4% >= 82.0%)
62,64.78,S3,SAMCS,15,1015,0.7728,0.65,WCI (0.7728) >= 0.65,0.9196135808838846,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,58.67,0.32175981957279365,6,32,1.25,High complexity: WCI=0.77 >= 0.65
66,70.09,S3,SAMCS,15,1015,0.7321,0.65,WCI (0.7321) >= 0.65,0.8922687579831527,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,31.39,0.2430191557730432,8,32,1.25,High complexity: WCI=0.73 >= 0.65
70,75.4,S3,SAMCS,15,1015,0.7379,0.65,WCI (0.7379) >= 0.65,0.8544637100509079,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,32.24,0.24210768398560575,10,32,1.25,High complexity: WCI=0.74 >= 0.65
74,80.71,S3,SAMCS,15,1015,0.7935,0.65,WCI (0.7935) >= 0.65,1,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,19.04,0.1880520696829869,12,32,1.25,High complexity: WCI=0.79 >= 0.65
78,86.02,S3,SAMCS,15,1015,0.7453,0.65,WCI (0.7453) >= 0.65,0.8407301118784997,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,17.74,0.3023603521561462,14,32,1.25,High complexity: WCI=0.75 >= 0.65
0,0,S3,SAMCS,16,1016,0.2281,0.3,WCI (0.2281) <= 0.3 AND CPU (14.2%) <= 35.0%,0.252407573582346,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,14.21,0.18925682250362139,2,32,0.6,Low workload pressure (WCI=0.23 <= 0.3) and CPU underutilization (14.2% <= 35.0%)
58,59.47,S3,SAMCS,16,1016,0.7767,0.65,WCI (0.7767) >= 0.65 AND CPU (82.7%) >= 82.0%,0.8542808498259941,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,82.72,0.4503729499498171,4,32,1.25,High complexity (WCI=0.78 >= 0.65) and CPU saturation (82.7% >= 82.0%)
62,64.78,S3,SAMCS,16,1016,0.811,0.65,WCI (0.8110) >= 0.65,1,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,41.67,0.32339713346477145,6,32,1.25,High complexity: WCI=0.81 >= 0.65
66,70.09,S3,SAMCS,16,1016,0.7339,0.65,WCI (0.7339) >= 0.65,0.8471870621031448,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,31.35,0.2719458392090593,8,32,1.25,High complexity: WCI=0.73 >= 0.65
70,75.4,S3,SAMCS,16,1016,0.7336,0.65,WCI (0.7336) >= 0.65,0.8798588245247594,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,24.92,0.26554644630835195,10,32,1.25,High complexity: WCI=0.73 >= 0.65
74,80.71,S3,SAMCS,16,1016,0.7133,0.65,WCI (0.7133) >= 0.65,0.8476777035332466,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,17.52,0.19273814788067858,12,32,1.25,High complexity: WCI=0.71 >= 0.65
78,86.02,S3,SAMCS,16,1016,0.7185,0.65,WCI (0.7185) >= 0.65,0.8417340944815976,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,17,0.17381872081586147,14,32,1.25,High complexity: WCI=0.72 >= 0.65
82,91.33,S3,SAMCS,16,1016,0.7978,0.65,WCI (0.7978) >= 0.65,1,16,TRIGGER_ADAPTATION,SCALE_UP,14,32,14.61,0.20598364726936064,16,32,1.25,High complexity: WCI=0.80 >= 0.65
0,0,S3,SAMCS,17,1017,0.1939,0.3,WCI (0.1939) <= 0.3 AND CPU (12.5%) <= 35.0%,0.19796453491746735,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,12.47,0.15436762706802218,2,32,0.6,Low workload pressure (WCI=0.19 <= 0.3) and CPU underutilization (12.5% <= 35.0%)
58,59.47,S3,SAMCS,17,1017,0.7897,0.65,WCI (0.7897) >= 0.65 AND CPU (84.5%) >= 82.0%,0.8857838711413544,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,84.48,0.4524472759462841,4,32,1.25,High complexity (WCI=0.79 >= 0.65) and CPU saturation (84.5% >= 82.0%)
62,64.78,S3,SAMCS,17,1017,0.732,0.65,WCI (0.7320) >= 0.65,0.8386709637320152,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,46.23,0.28369417179627276,6,32,1.25,High complexity: WCI=0.73 >= 0.65
66,70.09,S3,SAMCS,17,1017,0.7329,0.65,WCI (0.7329) >= 0.65,0.892561205561152,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,28.39,0.2012503086981829,8,32,1.25,High complexity: WCI=0.73 >= 0.65
70,75.4,S3,SAMCS,17,1017,0.7322,0.65,WCI (0.7322) >= 0.65,0.8983847758117651,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,22.81,0.1982819137957757,10,32,1.25,High complexity: WCI=0.73 >= 0.65
74,80.71,S3,SAMCS,17,1017,0.7301,0.65,WCI (0.7301) >= 0.65,0.8658024533946964,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,17.43,0.22429884812060055,12,32,1.25,High complexity: WCI=0.73 >= 0.65
78,86.02,S3,SAMCS,17,1017,0.7635,0.65,WCI (0.7635) >= 0.65,0.9031529452019761,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,17.42,0.29417831775100545,14,32,1.25,High complexity: WCI=0.76 >= 0.65
0,0,S3,SAMCS,18,1018,0.2276,0.3,WCI (0.2276) <= 0.3 AND CPU (19.9%) <= 35.0%,0.22757478570546355,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,19.91,0.21810958339207023,2,32,0.6,Low workload pressure (WCI=0.23 <= 0.3) and CPU underutilization (19.9% <= 35.0%)
58,59.47,S3,SAMCS,18,1018,0.7884,0.65,WCI (0.7884) >= 0.65 AND CPU (84.0%) >= 82.0%,0.8979464114551741,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,83.99,0.41970369015480713,4,32,1.25,High complexity (WCI=0.79 >= 0.65) and CPU saturation (84.0% >= 82.0%)
62,64.78,S3,SAMCS,18,1018,0.7631,0.65,WCI (0.7631) >= 0.65,0.8845566502546838,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,60.45,0.3801908406719628,6,32,1.25,High complexity: WCI=0.76 >= 0.65
66,70.09,S3,SAMCS,18,1018,0.8018,0.65,WCI (0.8018) >= 0.65,1,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,26.16,0.2792808037299932,8,32,1.25,High complexity: WCI=0.80 >= 0.65
70,75.4,S3,SAMCS,18,1018,0.7421,0.65,WCI (0.7421) >= 0.65,0.8723697148256296,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,25.82,0.18661405257140073,10,32,1.25,High complexity: WCI=0.74 >= 0.65
74,80.71,S3,SAMCS,18,1018,0.7325,0.65,WCI (0.7325) >= 0.65,0.8795733668422883,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,19.8,0.20441705990911277,12,32,1.25,High complexity: WCI=0.73 >= 0.65
78,86.02,S3,SAMCS,18,1018,0.7163,0.65,WCI (0.7163) >= 0.65,0.8775373277467856,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,15.05,0.15921066587830052,14,32,1.25,High complexity: WCI=0.72 >= 0.65
0,0,S3,SAMCS,19,1019,0.211,0.3,WCI (0.2110) <= 0.3 AND CPU (7.8%) <= 35.0%,0.22672770361771255,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,7.83,0.1564869175368275,2,32,0.6,Low workload pressure (WCI=0.21 <= 0.3) and CPU underutilization (7.8% <= 35.0%)
58,59.47,S3,SAMCS,19,1019,0.782,0.65,WCI (0.7820) >= 0.65 AND CPU (87.9%) >= 82.0%,0.8681168317052272,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,87.9,0.502643770587422,4,32,1.25,High complexity (WCI=0.78 >= 0.65) and CPU saturation (87.9% >= 82.0%)
62,64.78,S3,SAMCS,19,1019,0.7488,0.65,WCI (0.7488) >= 0.65,0.8610575649712275,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,45.88,0.34107296592181047,6,32,1.25,High complexity: WCI=0.75 >= 0.65
66,70.09,S3,SAMCS,19,1019,0.7358,0.65,WCI (0.7358) >= 0.65,0.8546585965760733,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,32.92,0.2554376509956271,8,32,1.25,High complexity: WCI=0.74 >= 0.65
70,75.4,S3,SAMCS,19,1019,0.7637,0.65,WCI (0.7637) >= 0.65,0.8781844901382722,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,25.72,0.3180421621356967,10,32,1.25,High complexity: WCI=0.76 >= 0.65
74,80.71,S3,SAMCS,19,1019,0.7594,0.65,WCI (0.7594) >= 0.65,0.9213141658828689,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,17.41,0.20395252040954415,12,32,1.25,High complexity: WCI=0.76 >= 0.65
78,86.02,S3,SAMCS,19,1019,0.723,0.65,WCI (0.7230) >= 0.65,0.8740403601586862,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,15.91,0.20964810756840335,14,32,1.25,High complexity: WCI=0.72 >= 0.65
0,0,S3,SAMCS,20,1020,0.2027,0.3,WCI (0.2027) <= 0.3 AND CPU (11.6%) <= 35.0%,0.22310605004436265,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,11.59,0.1575661408406624,2,32,0.6,Low workload pressure (WCI=0.20 <= 0.3) and CPU underutilization (11.6% <= 35.0%)
58,59.47,S3,SAMCS,20,1020,0.7748,0.65,WCI (0.7748) >= 0.65 AND CPU (85.0%) >= 82.0%,0.870923384456306,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,85.02,0.405632640263324,4,32,1.25,High complexity (WCI=0.77 >= 0.65) and CPU saturation (85.0% >= 82.0%)
62,64.78,S3,SAMCS,20,1020,0.7955,0.65,WCI (0.7955) >= 0.65,1,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,53.79,0.29988671617180607,6,32,1.25,High complexity: WCI=0.80 >= 0.65
66,70.09,S3,SAMCS,20,1020,0.7498,0.65,WCI (0.7498) >= 0.65,0.8787149908547143,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,28.69,0.2656011937023168,8,32,1.25,High complexity: WCI=0.75 >= 0.65
70,75.4,S3,SAMCS,20,1020,0.7661,0.65,WCI (0.7661) >= 0.65,0.9102096841923578,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,20.68,0.24726698323850654,10,32,1.25,High complexity: WCI=0.77 >= 0.65
74,80.71,S3,SAMCS,20,1020,0.7306,0.65,WCI (0.7306) >= 0.65,0.8831314988961305,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,13.56,0.20942506026450103,12,32,1.25,High complexity: WCI=0.73 >= 0.65
78,86.02,S3,SAMCS,20,1020,0.7316,0.65,WCI (0.7316) >= 0.65,0.8494162522585746,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,18.85,0.18387201736220918,14,32,1.25,High complexity: WCI=0.73 >= 0.65
0,0,S3,SAMCS,21,1021,0.1842,0.3,WCI (0.1842) <= 0.3 AND CPU (16.0%) <= 35.0%,0.20701053720610463,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,16,0.1487715061782059,2,32,0.6,Low workload pressure (WCI=0.18 <= 0.3) and CPU underutilization (16.0% <= 35.0%)
58,59.47,S3,SAMCS,21,1021,0.7695,0.65,WCI (0.7695) >= 0.65 AND CPU (83.0%) >= 82.0%,0.8811544572973445,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,83.05,0.4154293133282614,4,32,1.25,High complexity (WCI=0.77 >= 0.65) and CPU saturation (83.0% >= 82.0%)
62,64.78,S3,SAMCS,21,1021,0.7216,0.65,WCI (0.7216) >= 0.65,0.8075997740676794,6,TRIGGER_ADAPTATION,SCALE_UP,4,32,51.4,0.31040135041138495,6,32,1.25,High complexity: WCI=0.72 >= 0.65
66,70.09,S3,SAMCS,21,1021,0.7818,0.65,WCI (0.7818) >= 0.65,0.899009646315305,8,TRIGGER_ADAPTATION,SCALE_UP,6,32,43.37,0.34205470779843794,8,32,1.25,High complexity: WCI=0.78 >= 0.65
70,75.4,S3,SAMCS,21,1021,0.7129,0.65,WCI (0.7129) >= 0.65,0.8415201471205818,10,TRIGGER_ADAPTATION,SCALE_UP,8,32,23.74,0.19825688526070404,10,32,1.25,High complexity: WCI=0.71 >= 0.65
74,80.71,S3,SAMCS,21,1021,0.7388,0.65,WCI (0.7388) >= 0.65,0.8831927051886558,12,TRIGGER_ADAPTATION,SCALE_UP,10,32,17.68,0.25267448304653795,12,32,1.25,High complexity: WCI=0.74 >= 0.65
78,86.02,S3,SAMCS,21,1021,0.7533,0.65,WCI (0.7533) >= 0.65,0.9216266793831471,14,TRIGGER_ADAPTATION,SCALE_UP,12,32,20.5,0.2301552051253086,14,32,1.25,High complexity: WCI=0.75 >= 0.65
0,0,S3,SAMCS,22,1022,0.2137,0.3,WCI (0.2137) <= 0.3 AND CPU (14.5%) <= 35.0%,0.2027446221792047,2,TRIGGER_ADAPTATION,SCALE_DOWN,4,32,14.48,0.24703623460770463,2,32,0.6,Low workload pressure (WCI=0.21 <= 0.3) and CPU underutilization (14.5% <= 35.0%)
58,59.47,S3,SAMCS,22,1022,0.7439,0.65,WCI (0.7439) >= 0.65,0.8465783399068357,4,TRIGGER_ADAPTATION,SCALE_UP,2,32,71.15,0.37246055493854446,4,32,1.25,High complexity: WCI=0.74 >= 0.65
